gauge_id,gauge_name,country,gauge_lat,gauge_lon,area
camelsbr_41539998,fazenda da contagem - montante,Brazil,-19.2917,-44.13,473.72956869362525
camelsbr_41685000,ponte do picao,Brazil,-18.604167,-44.284722,826.2842421033424
camelsbr_41890000,estacao de curimatai,Brazil,-17.996389,-44.1775,1425.626419769562
camelsbr_42100000,claro dos pocoes,Brazil,-17.0911,-44.2414,538.0584433967847
camelsbr_42187000,ponte dos ciganos,Brazil,-16.466944,-44.376111,1312.7352714721014
camelsbr_42250000,fazenda limoeiro,Brazil,-17.915,-47.010833,468.0089473243495
camelsbr_42255000,fazenda nolasco,Brazil,-17.2292,-47.0222,248.7063519731244
camelsbr_42440000,fazenda pocoes,Brazil,-17.041667,-46.818611,560.8529051093676
camelsbr_42546000,fazenda santa cruz,Brazil,-16.134722,-46.745556,566.6856307818396
camelsbr_42840000,veredas,Brazil,-18.139167,-45.758889,203.06598906788187
camelsbr_44540000,fazenda bom retiro,Brazil,-14.6514,-44.0925,633.2208839900322
camelsbr_50040000,japaratuba,Brazil,-10.589444,-36.960833,730.7358112228826
camelsbr_50047000,rosario do catete,Brazil,-10.696944,-37.036389,293.05968660661983
camelsbr_50330000,pindobacu,Brazil,-10.8017,-40.38,668.0651472088418
camelsbr_50420000,jacobina,Brazil,-11.211389,-40.470278,1310.298415539892
camelsbr_50720000,fazenda sao francisco,Brazil,-12.332222,-38.791389,1217.4925580673637
camelsbr_50730000,fazenda mangabeira,Brazil,-12.236111,-38.764167,530.9330534393185
camelsbr_50740000,teodoro sampaio,Brazil,-12.307222,-38.642222,462.5780532191384
camelsbr_51060100,subae ii,Brazil,-12.529444,-38.733889,397.7725162396964
camelsbr_51560000,nazare,Brazil,-13.033889,-39.031389,1355.3512673506368
camelsbr_51750000,entroncamento valenca,Brazil,-13.283333,-39.322222,274.0221198187977
camelsbr_51795000,valenca,Brazil,-13.365,-39.080278,1150.6412863890112
camelsbr_51820000,wenceslau guimaraes,Brazil,-13.685278,-39.477222,1100.7508538902705
camelsbr_51840000,tesouras,Brazil,-13.487222,-39.729444,357.0550902680013
camelsbr_51870000,santa luzia,Brazil,-13.606389,-39.490833,837.020662603792
camelsbr_51940000,itubera,Brazil,-13.785278,-39.175833,270.7182834758048
camelsbr_53050000,itajuipe,Brazil,-14.674444,-39.376944,615.305233241984
camelsbr_53091000,provisao ii,Brazil,-14.658333,-39.223333,1203.162227502996
camelsbr_53125000,fazenda manaus,Brazil,-15.1531,-39.7692,834.7082242583244
camelsbr_53160000,cajueiro do ibicarai,Brazil,-14.878056,-39.480556,1026.1394783874373
camelsbr_54300000,minas novas,Brazil,-17.2197,-42.5969,1087.32132078345
camelsbr_54485000,fazenda facao,Brazil,-16.971111,-42.115556,1191.4042284735551
camelsbr_54590000,sao joao grande,Brazil,-16.689444,-41.498611,1330.2467547102806
camelsbr_54730005,fazenda boa sorte jusante,Brazil,-16.622222,-41.028056,1900.2600136935168
camelsbr_55330000,jucurucu,Brazil,-16.838611,-40.156389,947.26960790028
camelsbr_55360000,sao jose do prado,Brazil,-17.1875,-39.982222,859.7236639323778
camelsbr_55370000,cachoeira grande,Brazil,-17.252778,-39.774167,1771.5721322644058
camelsbr_55380000,fazenda rio do sul,Brazil,-17.249444,-39.621111,1965.1260556307896
camelsbr_55610000,francisco sa,Brazil,-17.738611,-41.122222,1863.2515743189408
camelsbr_55660000,sao pedro do pampa,Brazil,-17.320278,-40.676389,1977.554765920156
camelsbr_55790000,ataleia,Brazil,-18.045278,-41.112222,427.3216962992381
camelsbr_55900000,barra de sao francisco,Brazil,-18.753056,-40.8925,221.4938739726584
camelsbr_56028000,piranga,Brazil,-20.690556,-43.299444,1424.0927214137903
camelsbr_56055000,braz pires,Brazil,-20.8475,-43.241944,1113.09586012147
camelsbr_56065000,senador firmino,Brazil,-20.911667,-43.097222,285.97105382325043
camelsbr_56085000,seriquite,Brazil,-20.723333,-42.922778,334.44311371621643
camelsbr_56090000,fazenda varginha,Brazil,-20.714444,-42.999722,328.8081777151688
camelsbr_56240000,fazenda paraiso,Brazil,-20.390278,-43.181944,815.5758833165021
camelsbr_56335001,acaiaca jusante,Brazil,-20.361389,-43.139444,1355.934168458809
camelsbr_56460000,matipo,Brazil,-20.277222,-42.325556,622.8626440628938
camelsbr_56484998,raul soares montante,Brazil,-20.103611,-42.44,1397.479914800885
camelsbr_56500000,abre campo,Brazil,-20.298889,-42.478333,261.80491067078924
camelsbr_56510000,instituto florestal raul soares,Brazil,-20.0975,-42.459167,1890.2522683536408
camelsbr_56570000,pingo d'agua,Brazil,-19.708611,-42.445556,853.0400071119477
camelsbr_56610000,rio piracicaba,Brazil,-19.931667,-43.173056,1156.819665445278
camelsbr_56640000,carrapato (brumal),Brazil,-19.971667,-43.458889,603.7197631729346
camelsbr_56750000,conceicao do mato dentro,Brazil,-19.014444,-43.446111,305.04533267404025
camelsbr_56787000,fazenda barraca,Brazil,-19.331944,-43.070278,1279.801191344041
camelsbr_56800000,senhora do porto,Brazil,-18.894722,-43.0825,1570.9030621940835
camelsbr_56845000,fazenda corrente,Brazil,-18.894722,-42.7125,1044.0384283600283
camelsbr_56846000,porto santa rita,Brazil,-18.951667,-42.359167,1964.129731402616
camelsbr_56870000,santa maria do suacui,Brazil,-18.201667,-42.454722,621.4907476320582
camelsbr_56915500,jampruca,Brazil,-18.459444,-41.8075,1405.5570425005046
camelsbr_56960005,fazenda vargem alegre,Brazil,-20.170556,-41.961111,1100.4461900167234
camelsbr_56983000,dores de manhumirim,Brazil,-20.107222,-41.728333,387.9723720533768
camelsbr_56988500,ipanema,Brazil,-19.798889,-41.706111,1420.29581949493
camelsbr_56989001,mutum,Brazil,-19.810556,-41.4375,1190.496195280454
camelsbr_56990990,afonso claudio montante,Brazil,-20.0775,-41.124167,437.4087472580466
camelsbr_56991500,laranja da terra,Brazil,-19.901111,-41.058056,1345.791912939541
camelsbr_56993551,jusante corrego da piaba,Brazil,-19.558611,-40.7325,899.3196589871204
camelsbr_56995500,ponte do pancas,Brazil,-19.422778,-40.686389,954.3669341997162
camelsbr_57130000,santa leopoldina,Brazil,-20.099722,-40.527778,989.2234569472618
camelsbr_57170000,corrego do galo,Brazil,-20.316389,-40.651667,1044.6330571560163
camelsbr_57250000,matilde,Brazil,-20.556944,-40.811944,218.8171197288349
camelsbr_57300000,pau d'alho,Brazil,-20.885556,-40.946389,293.34359779283784
camelsbr_57320000,iconha montante,Brazil,-20.777222,-40.828056,146.10463180001835
camelsbr_57350000,usina fortaleza,Brazil,-20.372222,-41.409167,198.81255529339893
camelsbr_57360000,iuna,Brazil,-20.352778,-41.534167,428.8530274477467
camelsbr_57370000,terra corrida  montante,Brazil,-20.430278,-41.502778,593.78732821376
camelsbr_57400000,itaici,Brazil,-20.528333,-41.511389,1039.3640660266187
camelsbr_57420000,ibitirama,Brazil,-20.540556,-41.665556,340.0524822828592
camelsbr_57476500,fazenda lajinha,Brazil,-20.426944,-41.275,429.72981813504816
camelsbr_57490000,castelo,Brazil,-20.606111,-41.199722,963.0705586404176
camelsbr_57550000,usina sao miguel,Brazil,-20.7025,-41.173611,1436.5164125196477
camelsbr_57650000,fazenda cacheta,Brazil,-21.016667,-41.086389,464.8431571509865
camelsbr_57700000,caiana,Brazil,-20.694722,-41.921389,450.28137840461056
camelsbr_57720000,dores do rio preto,Brazil,-20.686389,-41.846667,219.20798794760503
camelsbr_57740000,guacui,Brazil,-20.772222,-41.681111,401.9524373276921
camelsbr_57770000,sao jose do calcado,Brazil,-21.028611,-41.651944,156.94271623997466
camelsbr_57880000,mimoso do sul,Brazil,-21.064722,-41.362778,369.68178685849387
camelsbr_58030000,estrada do cunha,Brazil,-22.996667,-45.0425,780.4804030016828
camelsbr_58040000,sao luis do paraitinga,Brazil,-23.238611,-45.306667,1950.881912218079
camelsbr_58060000,ponte alta 1,Brazil,-23.33,-45.143611,268.8132051287084
camelsbr_58142200,buquirinha ii,Brazil,-23.124722,-45.907222,415.7423025410494
camelsbr_58220000,fazenda santa clara,Brazil,-22.6925,-44.975278,252.9919490168358
camelsbr_58258000,ponte nova,Brazil,-22.386111,-44.416389,205.1913422145676
camelsbr_58270000,glicerio,Brazil,-22.477778,-44.228611,407.9064601334229
camelsbr_58405000,pedro do rio,Brazil,-22.331944,-43.131667,429.6274794931307
camelsbr_58420000,fazenda sobradinho,Brazil,-22.199444,-42.896944,704.4699915172769
camelsbr_58425000,moreli (parada moreli),Brazil,-22.1925,-43.0075,912.34174372394
camelsbr_58434000,fagundes,Brazil,-22.299722,-43.178056,270.92120686448686
camelsbr_58470000,chapeu d'uvas,Brazil,-21.593889,-43.504722,386.6816859000846
camelsbr_58480500,juiz de fora - jusante,Brazil,-21.778333,-43.325278,989.2295881825912
camelsbr_58500000,usina brumado,Brazil,-21.854722,-43.885,152.74171855951576
camelsbr_58530000,ponte do souza,Brazil,-22.270833,-44.39,284.65181437188494
camelsbr_58535000,zelinda,Brazil,-22.244167,-44.265,419.617038434973
camelsbr_58542000,santa rita do jacutinga,Brazil,-22.151944,-44.090556,344.57469635385235
camelsbr_58550001,rio preto,Brazil,-22.086111,-43.82,1782.2244280661257
camelsbr_58560000,valenca,Brazil,-22.224444,-43.710278,174.36349481106777
camelsbr_58573000,pentagna,Brazil,-22.156944,-43.7525,266.55620953633
camelsbr_58610000,estevao pinto,Brazil,-21.896389,-43.041389,748.8266199486275
camelsbr_58645000,sumidouro,Brazil,-22.049722,-42.6775,292.1366220760307
camelsbr_58648001,paquequer,Brazil,-21.876389,-42.63,772.132712810543
camelsbr_58658000,volta grande,Brazil,-21.7675,-42.539722,334.8518820803474
camelsbr_58670002,fazenda da barra (pirapetinga),Brazil,-21.658056,-42.342778,583.0503002174346
camelsbr_58710000,usina ituere,Brazil,-21.305,-43.199167,793.2317420073844
camelsbr_58720000,tabuleiro,Brazil,-21.354722,-43.247778,319.9655613319301
camelsbr_58730001,guarani,Brazil,-21.355556,-43.050278,1663.0993790370258
camelsbr_58736000,barra do xopoto,Brazil,-21.298333,-42.819444,1310.3996467190134
camelsbr_58750000,piau,Brazil,-21.496667,-43.317222,490.5051870576989
camelsbr_58755000,rio novo,Brazil,-21.473889,-43.128889,809.2652971317473
camelsbr_58765001,usina mauricio,Brazil,-21.471389,-42.829722,1786.8499102027902
camelsbr_58825000,ponte estrada dona mariana,Brazil,-22.218889,-42.571389,224.34617155799037
camelsbr_58827000,bom jardim,Brazil,-22.156667,-42.416111,541.072996941552
camelsbr_58846000,manuel de morais,Brazil,-22.024167,-42.134444,1365.079329240988
camelsbr_58850000,pimentel,Brazil,-21.77,-41.938333,1813.677891886249
camelsbr_58870000,barra do rio negro,Brazil,-21.728889,-41.954722,1128.6639889992664
camelsbr_58910000,fazenda umbaubas,Brazil,-21.050556,-42.514167,145.5305102267798
camelsbr_58916000,bicuiba,Brazil,-20.772778,-42.301111,403.4059520305482
camelsbr_58917000,jussara,Brazil,-20.911111,-42.348333,753.6914596878227
camelsbr_58930000,carangola,Brazil,-20.74,-42.023889,774.8548245868168
camelsbr_58934000,porciuncula,Brazil,-20.963333,-42.037222,1348.0001683138714
camelsbr_59100000,macabuzinho,Brazil,-22.085833,-41.739444,626.3098772728941
camelsbr_59125000,galdinopolis,Brazil,-22.368889,-42.379167,104.3120397897973
camelsbr_59181000,correntezas - nova,Brazil,-22.543056,-42.395833,415.672616665533
camelsbr_59240000,parque ribeira,Brazil,-22.589722,-42.735,297.63760955797613
camelsbr_59370000,fazenda fortaleza,Brazil,-22.96,-44.560833,640.7512646065126
camelsbr_60110000,abadia dos dourados,Brazil,-18.491111,-47.406389,1979.325475455401
camelsbr_60130000,fazenda cachoeira,Brazil,-18.780833,-47.408889,135.4228718049729
camelsbr_60220000,desemboque,Brazil,-20.013889,-47.017222,1088.1253341858012
camelsbr_60250000,fazenda sao mateus,Brazil,-19.5175,-46.57,1304.255151341732
camelsbr_60265000,ibia,Brazil,-19.475,-46.541944,1358.7017957551764
camelsbr_60381000,fazenda letreiro,Brazil,-18.988333,-48.190278,789.6570226926511
camelsbr_60435000,descoberto - chacara 89,Brazil,-15.7075,-48.234722,108.11724210856644
camelsbr_60435200,rodeador - df 435,Brazil,-15.725,-48.168333,112.17711704595962
camelsbr_60436000,descoberto - jusante barragem,Brazil,-15.778889,-48.233056,425.186620768892
camelsbr_60471200,mestre d'armas - vale amanhecer,Brazil,-15.674722,-47.664722,199.95832438085836
camelsbr_60473000,pipiripau frinocap -  df 230,Brazil,-15.656389,-47.625,217.54013289956768
camelsbr_60476100,df-06 / df 250,Brazil,-15.741389,-47.674444,680.9090215327302
camelsbr_60477400,torto - lago (montante paranoa),Brazil,-15.711944,-47.878333,236.06328966166183
camelsbr_60477600,bananal - epia 003,Brazil,-15.727222,-47.91,126.99383347126832
camelsbr_60478500,gama - base aerea,Brazil,-15.870556,-47.896111,137.07580381223735
camelsbr_60615000,fazenda cachoeira,Brazil,-18.698333,-48.780556,194.60593553892164
camelsbr_60635000,inhumas,Brazil,-16.346389,-49.494167,528.888138227477
camelsbr_60640000,montante de goiania,Brazil,-16.613611,-49.279722,1734.0226231834984
camelsbr_60642000,captacao joao leite,Brazil,-16.631667,-49.243889,789.2822326749591
camelsbr_60654000,fazenda sucuri,Brazil,-16.913611,-49.104722,1292.8741548227854
camelsbr_60665000,professor jamil,Brazil,-17.253611,-49.275,1245.8882013198531
camelsbr_60774000,montividiu,Brazil,-17.359167,-51.075278,989.219272492712
camelsbr_60778000,fazenda monte alegre,Brazil,-17.330833,-50.774167,819.2409525955705
camelsbr_60810000,fazenda alianca,Brazil,-18.104722,-50.031389,1358.3435350338889
camelsbr_60910000,ponte do cedro,Brazil,-17.579444,-52.601389,628.8956849671357
camelsbr_60930000,fazenda formoso,Brazil,-18.406667,-52.5325,1435.0986646814497
camelsbr_60960000,barra do prata,Brazil,-18.845,-52.213056,1238.277489532038
camelsbr_61009000,bom jardim de minas,Brazil,-21.946389,-44.194722,530.1770683789844
camelsbr_61014000,alagoa,Brazil,-22.17,-44.636944,286.1006779225822
camelsbr_61024000,aiuruoca,Brazil,-21.979722,-44.6025,540.2123366044058
camelsbr_61031000,carvalhos,Brazil,-21.998333,-44.463889,104.98405946229111
camelsbr_61045000,fazenda paraiba,Brazil,-21.745,-44.354167,393.542345696393
camelsbr_61052000,andrelandia,Brazil,-21.738056,-44.305556,280.9867029240474
camelsbr_61060000,fazenda laranjeiras,Brazil,-21.688889,-44.350833,1974.127240067896
camelsbr_61075000,luminarias,Brazil,-21.506111,-44.915556,995.5468493769098
camelsbr_61078000,itumirim,Brazil,-21.321111,-44.871944,1825.18332782624
camelsbr_61085000,campolide,Brazil,-21.279444,-43.814444,554.9639935165293
camelsbr_61090000,barroso,Brazil,-21.185833,-43.979722,1014.7224403860444
camelsbr_61100000,ibertioga,Brazil,-21.444444,-43.963333,189.17449894817952
camelsbr_61105000,porto do elvas,Brazil,-21.164722,-44.135833,830.592307075669
camelsbr_61115000,usina sao joao del rei,Brazil,-21.0525,-44.211111,608.2225074552232
camelsbr_61122000,vila rio das mortes,Brazil,-21.195556,-44.328611,273.4755374895843
camelsbr_61173000,usina couro do cervo,Brazil,-21.342222,-45.171389,385.58235901796513
camelsbr_61175000,usina nepomuceno,Brazil,-21.257222,-45.167222,1019.343644704541
camelsbr_61250000,fazenda da guarda,Brazil,-22.687778,-45.479722,107.08270294179005
camelsbr_61267000,delfim moreira,Brazil,-22.508333,-45.286944,111.83274749516896
camelsbr_61271000,itajuba,Brazil,-22.445833,-45.424167,846.8783112950899
camelsbr_61280000,bairro santa cruz,Brazil,-22.370556,-45.215556,252.0321091404888
camelsbr_61285000,sao joao de itajuba,Brazil,-22.377222,-45.4475,543.878815570091
camelsbr_61295000,brasopolis,Brazil,-22.469722,-45.621944,167.38783496130483
camelsbr_61320000,sao bento do sapucai,Brazil,-22.685833,-45.735278,478.6729366332307
camelsbr_61343000,bairro do analdino,Brazil,-22.5575,-45.8825,245.8580358920213
camelsbr_61350000,conceicao dos ouros,Brazil,-22.414167,-45.791389,1346.6901105793988
camelsbr_61370000,ponte do rodrigues,Brazil,-22.354167,-45.853889,687.4844518800605
camelsbr_61390000,vargem do cervo,Brazil,-22.116667,-45.917778,500.9879778187053
camelsbr_61460000,conceicao do rio verde,Brazil,-21.887222,-45.079167,1850.5036987974663
camelsbr_61473000,baependi,Brazil,-21.951111,-44.879722,621.8975848981457
camelsbr_61500000,fazenda juca casimiro,Brazil,-21.87,-45.262222,758.9451352320424
camelsbr_61520000,chacara santana,Brazil,-21.678333,-45.259722,868.6107829160248
camelsbr_61565000,cachoeira poco fundo,Brazil,-21.788611,-46.124444,338.7939915351027
camelsbr_61610000,jureia,Brazil,-21.278889,-46.360833,879.3704486477548
camelsbr_61700000,usina santana,Brazil,-20.809722,-46.806667,471.1683188830984
camelsbr_61770000,fazenda carvalhais,Brazil,-21.135278,-47.0125,227.35450157866904
camelsbr_61795000,conceicao das alagoas,Brazil,-19.9094,-48.3906,1996.757397670536
camelsbr_61826000,ponte do canoas,Brazil,-21.420278,-46.962222,665.8324014714794
camelsbr_61953001,paraiso/monte azul paulista,Brazil,-20.991667,-48.7075,589.5346889549899
camelsbr_61956001,palmares paulista,Brazil,-21.077222,-48.800833,621.4413280824048
camelsbr_62420000,monte mor,Brazil,-22.958889,-47.296389,708.364318812547
camelsbr_62477100,corumba,Brazil,-23.363889,-47.615,1994.3385011957755
camelsbr_62490000,salto de pirapora,Brazil,-23.637778,-47.571667,365.3007321026317
camelsbr_62600000,rio abaixo (faz. cachoeira),Brazil,-22.883056,-46.631944,1691.0893957291175
camelsbr_62622000,monte alegre do sul,Brazil,-22.686944,-46.678611,383.70182131083016
camelsbr_62625000,amparo,Brazil,-22.711389,-46.780833,658.7449313687504
camelsbr_62670000,atibaia,Brazil,-23.105,-46.556389,1137.833747028937
camelsbr_62760005,ribeirao do feijao,Brazil,-22.154444,-47.881389,223.83652825287072
camelsbr_62760150,jacare-acu 2,Brazil,-22.158333,-47.900278,215.99049544046477
camelsbr_62767500,fazenda santo inacio,Brazil,-22.061667,-48.090278,787.9617624841203
camelsbr_63790000,fazenda sao luiz,Brazil,-21.883056,-51.265,711.3085087308813
camelsbr_64040000,cerradinho,Brazil,-23.969167,-48.276944,530.6528465368127
camelsbr_64065000,porto velho,Brazil,-23.625278,-48.104722,1511.296014863508
camelsbr_64231000,colonia barro preto,Brazil,-24.032778,-49.461389,1540.5968117874618
camelsbr_64327000,sao pedro do turvo,Brazil,-22.751389,-49.735,897.2400087815817
camelsbr_64346000,agice,Brazil,-22.533333,-50.916667,659.914494852793
camelsbr_64380000,usina figueira,Brazil,-23.850278,-50.391111,1070.5438164746265
camelsbr_64395000,maracai (7d-008),Brazil,-22.616667,-50.683333,1544.7290846038425
camelsbr_64442800,lajeado,Brazil,-25.199444,-50.524722,1341.6540123675154
camelsbr_64453000,barra do pitangui,Brazil,-24.855833,-50.293611,1043.9101662102555
camelsbr_64477600,chacara cachoeira,Brazil,-24.750278,-50.089444,1573.205730778556
camelsbr_64504550,apertados,Brazil,-23.4,-51.005278,337.3763599645987
camelsbr_64508500,ponte preta,Brazil,-23.17,-50.788056,1039.8456583793218
camelsbr_64618000,fazenda jangada,Brazil,-22.545556,-54.025,1205.7561441506266
camelsbr_64619950,sao pedro,Brazil,-25.232778,-50.9525,1076.4554750193497
camelsbr_64620000,rio dos patos,Brazil,-25.205278,-50.942778,1107.0486846400163
camelsbr_64671000,salto natal,Brazil,-24.033056,-52.266667,849.4590123595852
camelsbr_64673000,quinta do sol,Brazil,-23.823611,-52.178611,1536.753282316047
camelsbr_64682000,japura - rio dos indios,Brazil,-23.441389,-52.604722,817.2351787932278
camelsbr_64700000,ponte rio amambai,Brazil,-22.942778,-55.221111,1824.5918371639
camelsbr_64723000,porto sao domingos,Brazil,-23.648611,-55.389444,1091.8079817848843
camelsbr_64764000,guampara,Brazil,-24.983056,-52.283056,1685.6178129074417
camelsbr_64773000,ponte leoncio primo,Brazil,-24.727222,-52.309444,694.3530773259423
camelsbr_64785000,ponte do goio - bang,Brazil,-24.554444,-52.901389,1347.56817729391
camelsbr_65006075,pinhais,Brazil,-25.453889,-49.171389,374.98044849143616
camelsbr_65009000,ponte br-277,Brazil,-25.483889,-49.189167,547.0004725344379
camelsbr_65010000,fazendinha,Brazil,-25.519167,-49.145556,107.75462939446916
camelsbr_65015400,cachoeira,Brazil,-25.589167,-49.228056,258.4268777857851
camelsbr_65024000,campina das pedras,Brazil,-25.574444,-49.429722,188.8941217329652
camelsbr_65027000,rodeio,Brazil,-25.579722,-49.583056,231.7997722924512
camelsbr_65135000,rio da varzea dos lima,Brazil,-25.934444,-49.393056,601.6737808301732
camelsbr_65136550,quitandinha,Brazil,-25.855,-49.525833,952.32680949406
camelsbr_65180000,salto canoinhas,Brazil,-26.372222,-50.288056,768.1031084934856
camelsbr_65809000,eta - guarapuava,Brazil,-25.397778,-51.435833,311.26592851791185
camelsbr_65855000,usina cavernoso,Brazil,-25.4925,-52.2139,1521.2232902081391
camelsbr_65925000,salto claudelino,Brazil,-26.278056,-52.295556,1647.7347994299676
camelsbr_65945000,ponte do vitorino,Brazil,-26.050556,-52.800833,553.2742698778661
camelsbr_65948000,ponte marmeleiro mte. eta,Brazil,-26.1525,-53.02,273.6674668240201
camelsbr_65979000,sao sebastiao,Brazil,-25.433889,-53.517778,1318.5830199206018
camelsbr_66006000,nortelandia,Brazil,-14.451667,-56.814167,1654.9748945906938
camelsbr_70100000,despraiado,Brazil,-28.369444,-49.8025,517.3658973145277
camelsbr_70300000,fazenda mineira,Brazil,-28.09,-50.061111,1163.932098299388
camelsbr_70500000,coxilha rica,Brazil,-28.161389,-50.442778,538.5445642601678
camelsbr_71200000,vila canoas,Brazil,-27.802778,-49.778611,1007.2944765384368
camelsbr_71250000,ponte do rio joao paulo,Brazil,-27.829722,-49.626944,489.9589466146661
camelsbr_71300000,rio bonito,Brazil,-27.702222,-49.84,1987.482761638115
camelsbr_72430000,passo do granzotto,Brazil,-27.878611,-51.754722,1629.2249555234598
camelsbr_72715000,rio das antas,Brazil,-26.895833,-51.075556,806.3964925534187
camelsbr_72870000,barra do rio pardo,Brazil,-27.315556,-51.526667,436.5353176657181
camelsbr_73300000,bonito,Brazil,-26.948611,-52.1825,638.5801621739719
camelsbr_73330000,passo alto irani,Brazil,-26.9694,-52.3669,937.133931551723
camelsbr_73350000,barca irani,Brazil,-27.165556,-52.522778,1488.8604227608766
camelsbr_73600000,abelardo luz,Brazil,-26.559722,-52.326667,1838.7998466075803
camelsbr_73690001,coronel passos maia,Brazil,-26.773333,-52.025278,747.9233545099127
camelsbr_73765000,passo quilombo,Brazil,-26.76,-52.750278,270.19561333002264
camelsbr_73780000,jardinopolis,Brazil,-26.736944,-52.901389,650.8658694065823
camelsbr_73820000,passo pio x,Brazil,-26.859444,-52.904722,1046.2194602646005
camelsbr_73900000,saudades,Brazil,-26.924444,-53.008889,416.8253271173836
camelsbr_74205000,linha cescon,Brazil,-27.813056,-53.029444,439.4557583971848
camelsbr_74295000,linha jatai,Brazil,-27.013333,-53.295278,300.03149237109955
camelsbr_74320000,ponte do sargento,Brazil,-26.682222,-53.286111,616.6048280120325
camelsbr_74460000,ponte do rio turvo,Brazil,-27.824722,-53.730278,482.6484410662223
camelsbr_74470000,tres passos,Brazil,-27.392222,-53.880833,1549.1484880722433
camelsbr_74700000,tucunduva,Brazil,-27.674167,-54.4625,1133.8521051015769
camelsbr_74750000,linha cascata,Brazil,-27.845,-54.556111,346.40882972083386
camelsbr_74880000,passo sao joao,Brazil,-28.063056,-54.755833,814.0307484292852
camelsbr_74900000,linha uniao,Brazil,-27.930833,-54.939167,1273.4220884237432
camelsbr_75200000,conceicao,Brazil,-28.454444,-53.973056,810.2115261390601
camelsbr_75205000,ponte nova do conceicao,Brazil,-28.384722,-54.031389,968.9046035500738
camelsbr_75600000,passo das turmas,Brazil,-28.837222,-54.855,380.6790852019476
camelsbr_76085000,cachoeira 5 veados,Brazil,-29.428889,-54.054167,1527.126938516798
camelsbr_76460000,ernesto alves,Brazil,-29.3625,-54.735278,930.5306945522328
