gauge_id,gauge_name,country,gauge_lat,gauge_lon,area
camels_02111180,"ELK CREEK AT ELKVILLE, NC",United States of America,36.07139,-81.40306,131.1434222911932
camels_02111500,"REDDIES RIVER AT NORTH WILKESBORO, NC",United States of America,36.175,-81.16889,233.1074098350376
camels_02112120,"ROARING RIVER NEAR ROARING RIVER, NC",United States of America,36.25028,-81.04444,329.7649909702223
camels_02112360,"MITCHELL RIVER NEAR STATE ROAD, NC",United States of America,36.31139,-80.80722,206.77612862692007
camels_02118500,"HUNTING CREEK NEAR HARMONY, NC",United States of America,36.00056,-80.74556,400.4421655577253
camels_02125000,"BIG BEAR CR NR RICHFIELD, NC",United States of America,35.33472,-80.33556,144.68635365648078
camels_02128000,"LITTLE RIVER NEAR STAR, NC",United States of America,35.38722,-79.83139,271.8509526478415
camels_02137727,"CATAWBA R NR PLEASANT GARDENS, NC",United States of America,35.68583,-82.06028,329.0155921326665
camels_02140991,"JOHNS RIVER AT ARNEYS STORE, NC",United States of America,35.83361,-81.71194,522.0718824939519
camels_02143000,"HENRY FORK NEAR HENRY RIVER, NC",United States of America,35.68444,-81.40333,222.23364414587596
camels_02149000,"COVE CREEK NEAR LAKE LURE, NC",United States of America,35.42345,-82.1115,203.8105282244164
camels_02152100,"FIRST BROAD RIVER NEAR CASAR, NC",United States of America,35.49306,-81.68222,156.46353080435964
camels_02177000,"CHATTOOGA RIVER NEAR CLAYTON, GA",United States of America,34.81398,-83.30599,527.1908358961526
camels_02178400,"TALLULAH RIVER NEAR CLAYTON, GA",United States of America,34.89037,-83.53044,152.14591067658864
camels_02196000,"STEVENS CREEK NEAR MODOC, SC",United States of America,33.7293,-82.18179,1408.8174300202145
camels_02202600,"BLACK CREEK NEAR BLITCHTON, GA",United States of America,32.16798,-81.48817,623.906680673049
camels_02212600,"FALLING CREEK NEAR JULIETTE, GA",United States of America,33.09985,-83.72351,190.0972017921721
camels_02215100,"TUCSAWHATCHEE CREEK NEAR HAWKINSVILLE, GA",United States of America,32.23944,-83.50167,425.9978030144635
camels_02216180,"TURNPIKE CREEK NEAR MCRAE, GA",United States of America,31.99139,-82.92194,128.31008060459098
camels_02221525,"MURDER CREEK BELOW EATONTON, GA",United States of America,33.25236,-83.48128,493.762632113246
camels_02231000,"ST. MARYS RIVER NR MACCLENNY, FLA.",United States of America,30.35885,-82.0815,1858.8013173587535
camels_02231342,"FT DRUM CREEK AT SUNSHINE ST PKY NEAR FT DRUM, FL",United States of America,27.56865,-80.79617,194.25325394806805
camels_02235200,"BLACKWATER CREEK NEAR CASSIA, FL",United States of America,28.87453,-81.48938,300.9304201512397
camels_02245500,"SOUTH FORK BLACK CREEK NR PENNEY FARMS, FLA.",United States of America,29.97941,-81.85204,351.64001353895776
camels_02246000,"NORTH FORK BLACK CREEK NR MIDDLEBURG, FLA.",United States of America,30.1133,-81.90649,451.68172230371664
camels_02296500,CHARLIE CREEK NEAR GARDNER FL,United States of America,27.37504,-81.79647,893.9992741543153
camels_02297310,HORSE CREEK NEAR ARCADIA FL,United States of America,27.19949,-81.98842,537.9104605238318
camels_02298123,PRAIRIE CREEK NEAR FORT OGDEN FL,United States of America,27.052,-81.78453,541.9983226859208
camels_02298608,MYAKKA RIVER AT MYAKKA CITY FL,United States of America,27.34366,-82.15676,314.3976336707859
camels_02299950,MANATEE RIVER NEAR MYAKKA HEAD FL,United States of America,27.47365,-82.2112,177.46307605167337
camels_02310947,"WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FLA.",United States of America,28.31195,-82.05591,582.5433401374396
camels_02312200,"LITTLE WITHLACOOCHEE RIVER AT RERDELL, FLA.",United States of America,28.57277,-82.15536,467.48268438740735
camels_02324400,"FENHOLLOWAY RIVER NEAR FOLEY, FLA.",United States of America,30.09827,-83.47181,210.41445360360217
camels_02327100,"SOPCHOPPY RIVER NR SOPCHOPPY, FLA.",United States of America,30.12937,-84.49435,299.92833606568246
camels_02342933,SOUTH FORK COWIKEE CREEK NEAR BATESVILLE AL,United States of America,32.01766,-85.29577,290.44527866526767
camels_02349900,"TURKEY CREEK AT BYROMVILLE, GA",United States of America,32.19556,-83.90222,124.4304297028274
camels_02350900,"KINCHAFOONEE CREEK NEAR DAWSON, GA",United States of America,31.76444,-84.25333,1366.4415438576436
camels_02361000,"CHOCTAWHATCHEE RIVER NEAR NEWTON, AL.",United States of America,31.34295,-85.61049,1780.6193970055326
camels_02363000,PEA RIVER NEAR ARITON AL,United States of America,31.59489,-85.783,1293.706711347575
camels_02369800,BLACKWATER RIVER NEAR BRADLEY AL,United States of America,31.02768,-86.70996,231.2577675964164
camels_02371500,CONECUH RIVER AT BRANTLEY AL,United States of America,31.5735,-86.25162,1258.8959600965095
camels_02372250,PATSALIGA CREEK NEAR BRANTLEY AL,United States of America,31.59627,-86.40552,1146.0558093569953
camels_02374500,MURDER CREEK NEAR EVERGREEN AL,United States of America,31.4185,-86.98664,458.7703589559312
camels_02408540,HATCHET CREEK BELOW ROCKFORD AL,United States of America,32.91679,-86.27025,684.0331216016301
camels_02415000,HILLABEE CREEK NEAR HACKNEYVILLE AL,United States of America,33.06679,-85.87913,491.7651515858486
camels_02422500,MULBERRY CREEK AT JONES AL,United States of America,32.58291,-86.9036,600.1665037457406
camels_02427250,"PINE BARREN CREEK NEAR SNOW HILL, AL.",United States of America,31.99626,-87.06832,681.1617039242551
camels_02450250,SIPSEY FORK NEAR GRAYSON AL,United States of America,34.28538,-87.39891,242.38624690478304
camels_02464000,NORTH RIVER NEAR SAMANTHA AL,United States of America,33.47928,-87.59723,582.2727774141343
camels_02464360,BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL,United States of America,33.42484,-87.64251,149.0498681869915
camels_02469800,SATILPA CREEK NEAR COFFEEVILLE AL,United States of America,31.74432,-88.02251,423.5375952308031
camels_02472000,"LEAF RIVER NR COLLINS, MS",United States of America,31.70694,-89.40694,1929.072083503986
camels_02472500,"BOUIE CREEK NR HATTIESBURG, MS",United States of America,31.42583,-89.41472,790.63592556549
camels_02479155,"CYPRESS CREEK NR JANICE, MS",United States of America,31.02528,-89.01667,138.4984608400035
camels_02479300,"RED CREEK AT VESTRY, MS",United States of America,30.73611,-88.78111,1154.3192118841937
camels_02479560,ESCATAWPA RIVER NEAR AGRICOLA MS,United States of America,30.80908,-88.45863,1457.818343174489
camels_02481000,"BILOXI RIVER AT WORTHAM, MS",United States of America,30.55861,-89.12194,250.79568618688472
camels_02481510,"WOLF RIVER NR LANDON, MS",United States of America,30.48361,-89.27444,802.2992439119722
camels_03010655,"Oswayo Creek at Shinglehouse, PA",United States of America,41.96173,-78.19807,254.65933771193843
camels_03011800,"Kinzua Creek near Guffey, PA",United States of America,41.76645,-78.71864,100.89720060691312
camels_03015500,"Brokenstraw Creek at Youngsville, PA",United States of America,41.85256,-79.31727,830.3203780196909
camels_03021350,"French Creek near Wattsburg, PA",United States of America,42.01533,-79.78255,248.34596502559185
camels_03028000,"West Branch Clarion River at Wilcox, PA",United States of America,41.57534,-78.69225,165.62528324405304
camels_03049000,"Buffalo Creek near Freeport, PA",United States of America,40.7159,-79.69949,355.91799121890267
camels_03050000,"TYGART VALLEY RIVER NEAR DAILEY, WV",United States of America,38.80927,-79.88173,489.0865581310839
camels_03066000,"BLACKWATER R AT DAVIS, WV",United States of America,39.12705,-79.46838,224.83941930361252
camels_03069500,"CHEAT RIVER NEAR PARSONS, WV",United States of America,39.12288,-79.68117,1851.584563924462
camels_03070500,"BIG SANDY CREEK AT ROCKVILLE, WV",United States of America,39.61564,-79.70477,517.932839103192
camels_03076600,"BEAR CREEK AT FRIENDSVILLE, MD",United States of America,39.65614,-79.39411,128.07037176889028
camels_03078000,"CASSELMAN RIVER AT GRANTSVILLE, MD",United States of America,39.70219,-79.13639,165.0626320363916
camels_03144000,Wakatomika Creek near Frazeysburg OH,United States of America,40.13257,-82.14792,364.688831529089
camels_03159540,Shade River near Chester OH,United States of America,39.06369,-81.8818,400.3036706154372
camels_03161000,"SOUTH FORK NEW RIVER NEAR JEFFERSON, NC",United States of America,36.39333,-81.40694,533.493945472224
camels_03165000,"CHESTNUT CREEK AT GALAX, VA",United States of America,36.64596,-80.91924,117.4384212313146
camels_03170000,"LITTLE RIVER AT GRAYSONTOWN, VA",United States of America,37.03763,-80.55672,800.0121855125166
camels_03173000,"WALKER CREEK AT BANE, VA",United States of America,37.26818,-80.70951,775.7652905163629
camels_03180500,"GREENBRIER RIVER AT DURBIN, WV",United States of America,38.54373,-79.83312,346.14957464623893
camels_03182500,"GREENBRIER RIVER AT BUCKEYE, WV",United States of America,38.18595,-80.13062,1364.2032285559424
camels_03186500,"WILLIAMS RIVER AT DYER, WV",United States of America,38.379,-80.48397,331.5481426604806
camels_03187500,"CRANBERRY RIVER NEAR RICHWOOD, WV",United States of America,38.29539,-80.52648,207.8761915413909
camels_03237500,Ohio Brush Creek near West Union OH,United States of America,38.80368,-83.42102,1000.4353487789718
camels_03238500,White Oak Creek near Georgetown OH,United States of America,38.85813,-83.92854,563.552241578934
camels_03241500,Massies Creek at Wilberforce OH,United States of America,39.72284,-83.88271,173.0365135934899
camels_03280700,"CUTSHIN CREEK AT WOOTON, KY",United States of America,37.16509,-83.30796,158.71500443056064
camels_03281100,"GOOSE CREEK AT MANCHESTER, KY",United States of America,37.15203,-83.7602,425.1880115888037
camels_03281500,"SOUTH FORK KENTUCKY RIVER AT BOONEVILLE, KY",United States of America,37.47981,-83.67519,1835.962691719392
camels_03285000,"DIX RIVER NEAR DANVILLE, KY",United States of America,37.64202,-84.66078,823.1202671292644
camels_03300400,"BEECH FORK AT MAUD, KY",United States of America,37.83284,-85.29607,1128.3199875704952
camels_03338780,"NORTH FORK VERMILION RIVER NEAR BISMARCK, IL",United States of America,40.26531,-87.6428,691.3792808457737
camels_03340800,BIG RACCOON CREEK NEAR FINCASTLE IND,United States of America,39.81255,-86.9539,363.1293212034208
camels_03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",United States of America,39.01004,-87.94559,828.1884460926823
camels_03364500,"CLIFTY CREEK AT HARTSVILLE, IN",United States of America,39.27477,-85.70165,242.00940291571175
camels_03366500,"MUSCATATUCK RIVER NEAR DEPUTY, IN",United States of America,38.80422,-85.67386,762.0792350202614
camels_03384450,"LUSK CREEK NEAR EDDYVILLE, IL",United States of America,37.47227,-88.54727,112.34453896897912
camels_03439000,"FRENCH BROAD RIVER AT ROSMAN, NC",United States of America,35.14333,-82.82472,177.99471516630686
camels_03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC",United States of America,35.46167,-82.86972,137.3849343536078
camels_03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",United States of America,35.6675,-83.07361,127.82617851828208
camels_03463300,"SOUTH TOE RIVER NEAR CELO, NC",United States of America,35.83151,-82.18429,113.33924498043142
camels_03471500,"S F HOLSTON RIVER AT RIVERSIDE NR CHILHOWIE, VA",United States of America,36.76039,-81.63123,198.06881786926527
camels_03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA",United States of America,36.65178,-81.84401,783.9928225173128
camels_03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC",United States of America,36.23917,-81.82222,237.785107358006
camels_03488000,"N F HOLSTON RIVER NEAR SALTVILLE, VA",United States of America,36.89678,-81.74623,573.5820202135839
camels_03498500,"LITTLE RIVER NEAR MARYVILLE, TN",United States of America,35.78562,-83.8846,700.5084177752941
camels_03500000,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC",United States of America,35.15,-83.37972,362.368077812074
camels_03500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC",United States of America,35.15889,-83.39417,148.97300470150057
camels_03504000,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC",United States of America,35.1275,-83.61861,134.42979986405592
camels_03574500,PAINT ROCK RIVER NEAR WOODVILLE AL,United States of America,34.62425,-86.30637,859.7353908387481
camels_03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",United States of America,35.49591,-87.8328,1163.6659321380396
camels_04015330,"KNIFE RIVER NEAR TWO HARBORS, MN",United States of America,46.94688,-91.7924,225.08905497032336
camels_04024430,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI",United States of America,46.63327,-92.09408,1092.1299380979765
camels_04027000,"BAD RIVER NEAR ODANAH, WI",United States of America,46.48661,-90.6963,1542.647578188397
camels_04040500,"STURGEON RIVER NEAR SIDNAW, MI",United States of America,46.58411,-88.57597,420.7243829354853
camels_04045500,"TAHQUAMENON RIVER NEAR PARADISE, MI",United States of America,46.57502,-85.26955,1962.8259916350248
camels_04057510,"STURGEON RIVER NEAR NAHMA JUNCTION, MI",United States of America,45.94302,-86.7057,490.3050736625704
camels_04057800,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI",United States of America,46.4991,-87.88652,121.50722336072812
camels_04059500,"FORD RIVER NEAR HYDE, MI",United States of America,45.75552,-87.20152,1185.8747259806312
camels_04063700,"POPPLE RIVER NEAR FENCE, WI",United States of America,45.76357,-88.46318,370.3060350577837
camels_04074950,"WOLF RIVER AT LANGLADE, WI",United States of America,45.18997,-88.73344,1213.438569784781
camels_04105700,"AUGUSTA CREEK NEAR AUGUSTA, MI",United States of America,42.35337,-85.35389,100.65244279869948
camels_04122200,"WHITE RIVER NEAR WHITEHALL, MI",United States of America,43.46418,-86.23257,1020.7926795003784
camels_04122500,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",United States of America,43.94501,-86.27869,1797.4376166945633
camels_04127918,"PINE RIVER NEAR RUDYARD, MI",United States of America,46.18585,-84.59783,601.0851754656892
camels_04127997,"STURGEON RIVER AT WOLVERINE, MI",United States of America,45.27446,-84.60003,503.0281902610567
camels_04185000,Tiffin River at Stryker OH,United States of America,41.5045,-84.42967,1062.931226989935
camels_04196800,Tymochtee Creek at Crawford OH,United States of America,40.92283,-83.34881,607.6359600190913
camels_04197100,Honey Creek at Melmore OH,United States of America,41.02228,-83.10964,388.6662862378548
camels_04213000,Conneaut Creek at Conneaut OH,United States of America,41.927,-80.60397,465.42718678923023
camels_04216418,TONAWANDA CREEK AT ATTICA NY,United States of America,42.86395,-78.28363,196.7166625702857
camels_04221000,GENESEE RIVER AT WELLSVILLE NY,United States of America,42.12229,-77.95722,750.2245428988301
camels_04224775,CANASERAGA CREEK ABOVE DANSVILLE NY,United States of America,42.53562,-77.70416,231.9866968503072
camels_04256000,INDEPENDENCE RIVER AT DONNATTSBURG NY,United States of America,43.74729,-75.33435,237.6104619346117
camels_04296000,"BLACK RIVER AT COVENTRY, VT",United States of America,44.86894,-72.2701,300.2797017437608
camels_05057200,"BALDHILL CREEK NR DAZEY, ND",United States of America,47.22916,-98.12482,1895.4862619276416
camels_05087500,"MIDDLE RIVER AT ARGYLE, MN",United States of America,48.34109,-96.81812,719.013712542386
camels_05120500,"WINTERING RIVER NR KARLSRUHE, ND",United States of America,48.13834,-100.53986,1724.2705065815317
camels_05291000,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",United States of America,45.29163,-96.48756,1056.5065992820462
camels_05362000,"JUMP RIVER AT SHELDON, WI",United States of America,45.30803,-90.95652,1490.6487538461022
camels_05393500,"SPIRIT RIVER AT SPIRIT FALLS, WI",United States of America,45.44913,-89.97931,225.44705163970497
camels_05399500,"BIG EAU PLEINE RIVER AT STRATFORD, WI",United States of America,44.82191,-90.07958,577.590964447684
camels_05408000,"KICKAPOO RIVER AT LA FARGE, WI",United States of America,43.57414,-90.64319,688.797699288965
camels_05413500,"GRANT RIVER AT BURTON, WI",United States of America,42.72027,-90.81929,709.3452066920611
camels_05414000,"PLATTE RIVER NEAR ROCKVILLE, WI",United States of America,42.7311,-90.64041,368.0369751790782
camels_05444000,"ELKHORN CREEK NEAR PENROSE, IL",United States of America,41.90281,-89.69622,376.60071293338245
camels_05458000,"Little Cedar River near Ionia, IA",United States of America,43.03328,-92.50354,782.2269217795051
camels_05466500,"EDWARDS RIVER NEAR NEW BOSTON, IL",United States of America,41.18698,-90.96737,1162.4576036129297
camels_05487980,"White Breast Creek near Dallas, IA",United States of America,41.24688,-93.26607,876.8676233514409
camels_05488200,"English Creek near Knoxville, IA",United States of America,41.30055,-93.04548,234.5608830056997
camels_05489000,"Cedar Creek near Bussey, IA",United States of America,41.219,-92.90853,973.8712396827482
camels_05495000,"Fox River at Wayland, MO",United States of America,40.39241,-91.59788,1028.251668334755
camels_05495500,"BEAR CREEK NEAR MARCELLINE, IL",United States of America,40.14282,-91.33737,885.3772514763559
camels_05501000,"North River at Palmyra, MO",United States of America,39.81799,-91.5177,928.6767786703026
camels_05503800,"Crooked Creek near Paris, MO",United States of America,39.58483,-91.99349,212.50087859082967
camels_05507600,"Lick Creek at Perry, MO",United States of America,39.43143,-91.67627,275.727644174289
camels_05508805,"Spencer Cr. bl Plum Cr. nr Frankford, MO",United States of America,39.52046,-91.34275,536.1008000324307
camels_05525500,"SUGAR CREEK AT MILFORD, IL",United States of America,40.63004,-87.72392,1156.4274109515293
camels_05556500,"BIG BUREAU CREEK AT PRINCETON, IL",United States of America,41.36587,-89.49843,506.2491490517461
camels_05584500,"LA MOINE RIVER AT COLMAR, IL",United States of America,40.33032,-90.89624,1708.911306912969
camels_05592050,"ROBINSON CREEK NEAR SHELBYVILLE, IL",United States of America,39.40587,-88.89646,260.37463493829057
camels_05592575,"HICKORY CREEK NEAR BROWNSTOWN, IL",United States of America,38.93699,-88.95284,116.27702920157768
camels_05593575,"LITTLE CROOKED CREEK NEAR NEW MINDEN, IL",United States of America,38.44172,-89.41675,220.60017073506887
camels_05593900,"EAST FORK SHOAL CREEK NEAR COFFEEN, IL",United States of America,39.14894,-89.35231,145.66989757513755
camels_05595730,"RAYSE CREEK NEAR WALTONVILLE, IL",United States of America,38.25394,-89.03979,233.030773025948
camels_06037500,Madison River near West Yellowstone MT,United States of America,44.65687,-111.06827,1125.1211688378403
camels_06188000,"LAMAR RIVER NR TOWER FALLS RANGER STATION, YNP",United States of America,44.92772,-110.39381,1726.6558786596588
camels_06221400,"DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WYO.",United States of America,43.34551,-109.41014,231.46101170566303
camels_06224000,"BULL LAKE CREEK ABOVE BULL LAKE, WY",United States of America,43.1769,-109.20291,484.7675348183698
